song_name,tempo,total_beats,average_beats,chroma_stft_mean,chroma_stft_std,chroma_stft_var,chroma_cq_mean,chroma_cq_std,chroma_cq_var,chroma_cens_mean,chroma_cens_std,chroma_cens_var,mel_mean,mel_std,mel_var,mfcc_mean,mfcc_std,mfcc_var,mfcc_delta_mean,mfcc_delta_std,mfcc_delta_var,rmse_mean,rmse_std,rmse_var,cent_mean,cent_std,cent_var,spec_bw_mean,spec_bw_std,spec_bw_var,contrast_mean,contrast_std,contrast_var,rolloff_mean,rolloff_std,rolloff_var,poly_mean,poly_std,poly_var,tonnetz_mean,tonnetz_std,tonnetz_var,zcr_mean,zcr_std,zcr_var,harm_mean,harm_std,harm_var,perc_mean,perc_std,perc_var,frame_mean,frame_std,frame_var
Motionless In White - Rats (Official Audio) (128kbit_AAC).m4a,[89.10290948],107810,1239.1954022988505,0.46181515,0.30213827,0.09128754,0.5098099,0.26815504,0.07190712,0.2583822,0.12873216,0.01657197,15.779023,121.095474,14664.114,3.4340365,27.899271,778.3693,0.011529283,2.3711786,5.622488,0.24908654,0.10430054,0.010878603,2612.559091173222,688.1953254012321,473612.80590410775,2457.226453276424,353.88935008138617,125237.67210102589,21.733624683706445,12.196691076668069,148.7592732196745,5313.297037886392,1241.1898722787018,1540552.29904722,3.3727772421050783,3.978235024328783,15.826353908796234,0.008666938942849216,0.10463174432377959,0.010947801920236783,0.11495697682856038,0.06500202667025252,0.00422526347124022,-5.1117706e-05,0.1750582,0.030645372,-0.00035846204,0.12928554,0.016714752,28.774061042041343,16.781957030285174,281.63408176633794
Motionless In White - Reincarnate (Official Music Video) (128kbit_AAC).m4a,[112.34714674],126733,1736.0684931506848,0.5242285,0.2934025,0.08608503,0.5904857,0.22797582,0.05197297,0.27236444,0.0922277,0.008505948,3.7148733,25.083918,629.20294,0.6619003,56.39068,3179.9087,0.014020627,1.339437,1.7940915,0.10936783,0.071283035,0.0050812713,1906.5841534456445,862.5008429443104,743907.704079646,1899.0926618003716,845.0755773568644,714152.7314450378,19.926676507171123,11.7593004772407,138.28114771403335,3991.117532924971,1870.968642511293,3500523.6612605504,1.644381185173087,2.2127015514327755,4.896048155713012,0.005063925835642097,0.05848784912939271,0.0034208284957826037,0.0899601514125387,0.03995817263956639,0.0015966555606933925,9.215888e-06,0.08973375,0.008052146,2.5677047e-05,0.055519763,0.003082444,40.31143167769391,11.415695047981371,130.3180934285064
Motionless In White - Soft (Official Audio) (128kbit_AAC).m4a,[95.703125],59920,894.3283582089553,0.5338983,0.25906113,0.06711267,0.538501,0.23169509,0.05368261,0.26407084,0.11661872,0.013599926,25.404203,127.672554,16300.281,9.819765,22.605223,510.9961,0.014545801,1.8209879,3.3159971,0.34451053,0.07350964,0.005403667,2807.3179130242174,487.7255511078326,237876.213203439,2562.3016802012085,325.4468476042983,105915.65061557535,20.603720449984905,12.217785745532904,149.274288523747,5732.427836793126,991.9424515223836,983949.8271322364,5.3775052634163645,5.675195682796354,32.207846038030375,-0.004272194929652565,0.05500443917945875,0.003025488329446777,0.13230135418682276,0.03739144136222603,0.001398119887144788,-1.0486418e-05,0.2513395,0.063171536,-1.7883267e-05,0.15368107,0.023617871,20.766263918502727,12.097414032672484,146.34742627790115
Motionless In White - Somebody Told Me (128kbit_AAC).m4a,[135.99917763],163875,1300.595238095238,0.44237998,0.283851,0.08057138,0.5056052,0.27498975,0.07561937,0.25187582,0.14103866,0.019891903,19.84284,117.18438,13732.18,6.844274,26.986752,728.2847,0.013467398,1.755748,3.0826511,0.29454306,0.07162348,0.0051299226,2422.5903223884957,642.907898585371,413330.5660634576,2424.629645989046,370.49334293291423,137265.31715760598,21.4911279926942,11.701536888849,136.92596556109393,5052.698613689411,1252.7932263386153,1569490.8679599168,4.006624192967281,4.320067796036412,18.6629857623509,-0.022762097334305773,0.12334330408132005,0.015213570661696985,0.10108328898993808,0.05028137011677153,0.002528216180819765,0.00015564724,0.23600179,0.05569684,0.0004413137,0.110575005,0.012226832,30.1997624446604,15.809895537975668,249.95279692170294
Motionless In White - Thoughts & Prayers (Official Audio) (128kbit_AAC).m4a,[99.38401442],131005,1297.079207920792,0.5963003,0.2450592,0.06005401,0.60088515,0.23548344,0.055452447,0.26742086,0.10871716,0.011819421,25.756826,162.54395,26420.535,9.190882,20.980574,440.18448,0.0143584665,1.6431473,2.6999333,0.33326143,0.0973877,0.009484365,3085.289741887171,527.7110882796451,278478.9926932874,2832.70243562558,340.45339310129543,115908.51287418521,20.290586028493156,12.528198932766996,156.95576849898407,6638.280692558171,928.6649019413516,862418.5000977402,4.680138342603463,5.012463558948064,25.124790929782293,0.018126146675652696,0.06782883629639545,0.004600751033323213,0.13600446860487617,0.054293508114034585,0.002947785023328739,-4.905681e-06,0.2757699,0.07604904,0.00053884,0.12887771,0.016609466,30.118120383466916,17.42893456165397,303.76775995441636
Motionless In White - Undead Ahead 2 Official Live Music Video (128kbit_AAC).m4a,[89.10290948],114564,1301.8636363636363,0.48001084,0.2887372,0.08336918,0.50755674,0.24077693,0.057973526,0.26123115,0.12284796,0.015091621,9.377926,61.383465,3767.9297,3.451753,36.36613,1322.4955,0.014914401,1.5098541,2.2796595,0.18045725,0.10702176,0.0114536565,2743.626092820521,539.2271599519291,290765.9300298234,2642.168876643169,294.0686458616016,86476.36847887606,20.941379811990384,11.810861702100707,139.4964541461492,5820.948134856328,1103.8291284290503,1218438.7447684368,2.748865063072237,3.630217307872752,13.178477702378894,0.010221411092233101,0.08650678995523738,0.0074834247083595574,0.129503563092589,0.05039199642804528,0.0025393533040041286,1.3492596e-06,0.15963577,0.02548358,2.9097857e-05,0.079313494,0.006290631,30.229214594928884,17.03249833364313,290.10599948555597
Motionless In White - Untouchable (Official Audio) (128kbit_AAC).m4a,[95.703125],84300,1053.75,0.43065408,0.28518885,0.081332676,0.4901649,0.2440363,0.05955372,0.26237798,0.120379105,0.01449113,23.755419,135.24033,18289.947,7.123271,23.199583,538.22064,0.0144643225,2.209239,4.880737,0.32306853,0.088401265,0.007814784,2716.8503207155154,515.0881655156664,265315.8182542946,2552.0497034494624,285.41916223935715,81464.09817341648,21.355825691945928,11.564954556208377,133.7481738871649,5566.162175512166,1053.2312213705552,1109296.0056697116,4.653367240436588,5.086919464168668,25.87674963493805,-0.02068893640476605,0.07981190909251468,0.006369940832991827,0.11935698801518962,0.04471832925076828,0.0019997289709801185,-2.0944406e-05,0.25370738,0.064367436,-0.00022737714,0.13746957,0.018897884,24.468027210884355,14.208654111974743,201.8858516737368
Motionless In White - Voices [OFFICIAL VIDEO] (128kbit_AAC).m4a,[89.10290948],116742,1311.7078651685392,0.46635634,0.27964818,0.078203104,0.49496105,0.2600568,0.06762953,0.25300983,0.13899407,0.019319352,19.967897,124.087845,15397.794,5.586183,29.80364,888.257,0.013601288,2.5370758,6.4367537,0.28931817,0.10549088,0.011128325,2651.979518665164,785.9543342048162,617724.2154553359,2355.850315826819,535.0815321287309,286312.2460252301,21.95837614675881,11.815699220486147,139.61074806899694,5222.964250783064,1492.083763956913,2226313.958663828,4.038976800121205,4.615941260557151,21.306913720913943,-0.019238158537243075,0.1035074259976449,0.010713787236657935,0.13110162599167957,0.06619110015190374,0.004381261739319352,-0.00030350397,0.2222619,0.049400356,-0.00030813538,0.13204542,0.017435992,30.45779714132844,17.13202442071867,293.50626075210084
Motionless In White - _c0de (Official Audio) (128kbit_AAC).m4a,[107.66601562],98421,1093.5666666666666,0.49092975,0.28793746,0.082907975,0.57829154,0.22801894,0.05199264,0.27192038,0.09691562,0.009392637,20.072983,142.32668,20256.883,6.1934586,22.765642,518.2745,0.01358969,1.9166192,3.673429,0.29414737,0.09677105,0.009364635,3000.2331310948703,670.2800014403014,449275.2803308104,2755.2010636404943,366.40908716793643,134255.61915924045,20.829072856255742,11.655154056282926,135.84261607568837,6326.532577656371,1324.2066631609714,1753523.2867599144,4.242942671566076,4.608716289564528,21.24026583769743,-0.012530921428581534,0.058615627842324644,0.0034357918273499044,0.1436654200125774,0.060538870278844865,0.003664954814638806,1.3981391e-06,0.2243492,0.05033256,-6.507323e-05,0.13353376,0.017831264,25.392568405139833,14.434088628932944,208.3429145478913
Motionless In White - _Immaculate Misconception_ Official Music Video (128kbit_AAC).m4a,[103.359375],54409,2267.0416666666665,0.4932444,0.27737933,0.0769393,0.57447326,0.23357594,0.05455772,0.26453242,0.11556788,0.013355934,11.331286,99.82059,9964.149,4.669582,64.450424,4153.8574,0.012814248,1.1247678,1.2651026,0.21108758,0.10355575,0.010723792,936.488924598099,927.0888182342612,859493.6768949991,1162.9809590071152,810.8288671057863,657443.451732053,21.305069908290417,10.329504502907014,106.69866327557628,1836.5055615687886,2078.1138281985263,4318557.082949934,2.317502141425663,3.1424830433916924,9.875199678004313,0.012164650310001753,0.0650991327790184,0.004237897088580268,0.04052318655669505,0.042292014640202824,0.0017886145023271302,-0.004633792,0.18961197,0.0359527,-0.00045427476,0.079894975,0.0063832067,52.64060468631897,4.084570203078078,16.683713743873295
Motörhead - Ace Of Spades - Legendado (128kbit_AAC).m4a,[135.99917763],177818,1327.0,0.55731064,0.24212734,0.05862565,0.496429,0.21688887,0.047040783,0.27226236,0.0959507,0.009206537,7.025764,24.785288,614.3105,3.8842516,30.211626,912.7423,0.013670791,1.5131384,2.289588,0.19101162,0.06001124,0.0036013492,2761.5426599428265,468.9891429733504,219950.8162268777,2304.269338168891,339.4924883623789,115255.14965447996,23.384113079374888,12.992175894389444,168.79663447075413,5198.33939968617,955.8589433720413,913666.3196243151,3.5318825647022876,3.9011220916043183,15.218753573603252,-0.007082358527944612,0.06986897762254177,0.004881674034019243,0.17749684809162153,0.03665161942435016,0.0013433412064274021,3.2036107e-06,0.13240623,0.017531412,-2.4028821e-05,0.08971094,0.008048054,30.812879818594105,16.79008251674214,281.9068709190101
Mudvayne - Dig (Official HD Video) (128kbit_AAC).m4a,[67.99958882],90705,1374.3181818181818,0.5395905,0.26156825,0.068417944,0.62557304,0.21157679,0.04476474,0.27369383,0.091787905,0.00842502,3.2930222,18.27887,334.11707,3.7561233,37.838066,1431.7194,0.012314744,1.997156,3.9886322,0.1176714,0.04456134,0.0019857131,2279.0515673928244,587.4703852453171,345121.4535402812,2279.05243547591,406.74944817480247,165445.1135905063,20.59930283134575,12.121184142699303,146.923105021225,4660.513485179228,1256.3444843432271,1578401.4633396494,1.8742247477654166,2.2242857800171674,4.94744723118658,0.004239393166207963,0.05743690249214463,0.0032989977678921302,0.11166202320772059,0.04135102309029682,0.0017099071106142605,-2.7657414e-05,0.07908999,0.0062552267,-0.00021299909,0.060388245,0.0036467402,31.911605854463005,16.477917428930937,271.5217627946659
MUSHROOMHEAD - The Heresy (Official Video) _ Napalm Records (128kbit_AAC).m4a,[215.33203125],261058,1273.4536585365854,0.298748,0.313943,0.09856021,0.5552319,0.23969258,0.057452537,0.26397303,0.11683994,0.013651571,2.5357316,51.058773,2606.9983,-6.538341,79.434784,6309.8853,0.009397621,2.0155494,4.06244,0.06354341,0.08354397,0.0069795954,1122.4770454428271,587.4717939425674,345123.1086780984,1187.233951824041,654.7712863287153,428725.4374005604,21.390405145492558,11.096491130829829,123.13211541658507,1795.0891453415247,1370.8301870595483,1879175.4017537164,0.6237655544225329,1.2723886743449986,1.6189729386014227,-0.007495730417838648,0.07407498525531112,0.005487103440574559,0.08063537786619582,0.036784579491786866,0.0013531052883875869,0.0007542179,0.09103281,0.0082869725,0.0005314939,0.02969932,0.0008820496,29.56953619821913,16.694573780457798,278.7087937111489
Mushroomhead - We Are the Truth (Official Video) (128kbit_AAC).m4a,[172.265625],215457,1313.7621951219512,0.41391063,0.30592299,0.093588874,0.51334494,0.2797513,0.078260794,0.25233707,0.14021172,0.019659327,4.171342,40.57095,1646.0021,-1.896953,55.953606,3130.8062,0.01147674,2.6562278,7.0555463,0.11175361,0.0976247,0.0095305815,1945.3298451562662,607.7015858445274,369301.2174379535,1806.9330420122365,590.434618191764,348613.0383592542,22.95869800922289,12.30919153576279,151.51619626409433,3641.277981690209,1451.4276807645247,2106642.312489487,1.480042069768544,2.383497340869487,5.681059573931915,0.02362432371892472,0.09180072732166959,0.008427373536787533,0.10701787139609133,0.0474207234328529,0.002248725010895124,7.5784214e-06,0.0941508,0.008864373,2.5641424e-05,0.08521465,0.0072615365,30.505498589679775,17.002875548117977,289.0977769047882
My Chemical Romance - Helena [Official Music Video] (128kbit_AAC).m4a,[129.19921875],85298,958.4044943820224,0.35578522,0.29473573,0.08686915,0.52254385,0.23793769,0.056614347,0.26690763,0.109971106,0.012093644,8.67182,42.201637,1780.9781,3.4544587,35.672142,1272.5016,0.013809345,1.8548759,3.4405646,0.18713869,0.08607104,0.007408223,2580.371142138247,756.5955667412911,572436.8516125755,2472.9139465405633,501.99131322502313,251995.27855338328,21.313565248094015,11.351822226254798,128.86386785649245,5278.484748391544,1521.644779145363,2315402.8339003404,2.9635405929720373,3.6430297561018445,13.271665803843465,-1.4492352959140467e-06,0.08001240031582128,0.006401984204299237,0.12863300902186534,0.05841318408555461,0.0034121000750128904,7.505923e-06,0.14331712,0.020539798,0.00044328917,0.09263578,0.008581388,22.254108894494127,12.247764672417858,150.00773947092694
"My City, My Secret - _Oblivion_ Official Lyric Video (128kbit_AAC).m4a",[143.5546875],154804,1190.8,0.560931,0.26237044,0.068838246,0.6142153,0.20644215,0.04261836,0.27367437,0.09184592,0.008435673,15.99474,100.89666,10180.136,6.630579,27.873737,776.9452,0.013521125,2.0641165,4.260577,0.26400054,0.09080228,0.008245055,2817.0904290652898,800.6293764346491,641007.398410135,2485.597235741851,617.3593450196041,381132.56088303454,20.299592657538348,12.237045587281738,149.74528470521145,5687.957272367212,1621.2431322040045,2628429.293718651,3.9983080974803844,4.482812681690878,20.09560953912856,0.015510351014208737,0.04572966225145156,0.002091202009631834,0.14717503597861842,0.06397959496360045,0.004093388571706369,6.175191e-06,0.18535326,0.03435583,-0.0001211745,0.12323642,0.015187215,27.65032199546485,15.653498988369632,245.03203057888908
Necessary Evil (feat. Jonathan Davis) (128kbit_AAC).m4a,[99.38401442],101700,1142.6966292134832,0.4679566,0.29114956,0.08476807,0.59679514,0.23643842,0.055903126,0.27195314,0.09682365,0.009374819,17.49891,127.383804,16226.633,5.1255984,25.897738,670.6928,0.015877465,2.2884786,5.237134,0.26463005,0.11420465,0.013042702,2839.4286551536834,644.0598508812232,414813.0915171434,2539.8943268435137,367.3028408443284,134911.37689231403,20.975491456354753,11.878711911612985,141.10379667909623,5689.878094085599,1237.7149788689212,1531938.3689164938,3.790901956843735,4.422400192170728,19.557623459711692,0.009707232765207638,0.062137241394457955,0.0038610367681131395,0.13519173731375775,0.06304505387578319,0.003974678818200405,-2.8046079e-05,0.21365021,0.045646414,-0.00010347931,0.124868244,0.015592078,26.533363907360695,15.40799668000913,237.40636169117238
NEFFEX - Anxiety 💀 [Copyright Free] No.165 (152kbit_Opus).opus,[143.5546875],173119,1479.6495726495727,0.37934136,0.31114864,0.096813485,0.45656317,0.29682848,0.08810715,0.24186979,0.15758277,0.024832333,14.555494,160.80618,25858.629,-1.0827869,53.05697,2815.042,0.0023050746,3.6605897,13.399918,0.21867512,0.12301767,0.015133347,1846.93503053401,1339.199741920903,1793455.9487610136,2009.9872289113903,1044.2070669427917,1090368.3986532679,23.268718720533375,10.663028004028362,113.70016621469308,3872.0140864605505,2785.158646386864,7757108.685543509,1.9165827111182938,2.4107784227966826,5.811852603822062,-0.028245352975992503,0.12930053865501617,0.01671862929647733,0.0752336720564048,0.08055077749647654,0.006488427755286872,2.3137622e-05,0.19859633,0.0394405,-1.9707732e-05,0.11485927,0.013192652,34.35739597263407,14.473745087079179,209.48929684574867
NEFFEX - BITE ME 😤 [Copyright Free] No.114 (128kbit_AAC).m4a,[89.10290948],114620,1287.8651685393259,0.5038325,0.29858562,0.08915337,0.47254795,0.25280508,0.06391042,0.2561333,0.13315058,0.017729076,24.704752,226.94922,51505.945,7.000395,32.6493,1065.9767,0.012468809,2.831535,8.0175905,0.302052,0.120354585,0.014485226,1991.189409535376,845.0644066029473,714133.8513071915,2443.1298393856787,493.3022190473889,243347.07931707805,21.01233489400817,10.597927854995794,112.31607481969576,4348.623704467395,1907.1913099179578,3637378.692626576,2.7422487361686367,3.098006548245773,9.597644572973689,0.023891265519758703,0.08532963111083283,0.00728114594551081,0.05601137710429566,0.058330700988562655,0.003402470677817104,6.727835e-06,0.2819273,0.079483,0.00044007026,0.09200873,0.008465607,29.904170806899543,17.119676516678986,293.08332403572996
NEFFEX - Brawl 👊 [Copyright Free] No.207 (128kbit_AAC).m4a,[107.66601562],128598,1236.5192307692307,0.47575805,0.29586673,0.08753712,0.5942665,0.2358345,0.05561791,0.27041963,0.10102749,0.010206553,19.607023,165.55357,27407.984,5.407745,43.2316,1868.9713,0.008452355,2.8987591,8.402804,0.2675742,0.1148665,0.013194314,2031.9344122353689,1090.9060561186518,1190076.023276351,2513.798438597287,888.9536260181222,790238.5492107675,21.18495621837742,11.251071376503988,126.58660711918736,4876.237180727554,2698.129804338819,7279904.441061434,2.8399737598610835,3.509964407309828,12.319850140581833,-0.004174643843927968,0.057995836640405,0.0033635170676205436,0.06565908898510062,0.047593147330150486,0.0022651076727894103,8.789846e-07,0.19261365,0.037100017,2.6758502e-05,0.13894533,0.019305803,28.71192046049189,16.679039731056296,278.1903663501544
NEFFEX - Built To Last 🏛 [Copyright Free] No.136 (152kbit_Opus).opus,[143.5546875],174238,1262.5942028985507,0.39196053,0.30716228,0.09434867,0.41462266,0.30110723,0.090665564,0.23441125,0.16847758,0.028384697,17.387453,189.12737,35769.16,-0.26975432,44.608814,1989.9463,0.011200883,3.648106,13.308679,0.24498805,0.13719675,0.018822948,1897.113956794197,1093.5211216260386,1195788.4434422697,1925.7986809084694,820.6075158651263,673396.6950943335,23.44351233393589,10.620486305800627,112.79472937169866,3730.8816065360147,2155.788930023025,4647425.910809818,2.492644646282823,3.126469909677123,9.77481409611648,-0.03750203713477812,0.16114998354045915,0.02596931719509025,0.08286382244098298,0.06975019659830808,0.004865089925502629,8.804487e-06,0.22438511,0.050348677,-9.628557e-06,0.12633583,0.015960742,29.317380130796277,16.991942517992637,288.726110534766
NEFFEX - Can't Lose [Official Video] No.51 (128kbit_AAC).m4a,[151.99908088],188203,1271.6418918918919,0.5270671,0.28596446,0.08177568,0.44596487,0.28074366,0.07881701,0.24495254,0.15274678,0.023331579,11.655844,118.50594,14043.658,4.008279,33.28389,1107.8174,0.010688468,3.3353796,11.124757,0.21867749,0.10213802,0.010432175,3079.819083009935,1392.8608699141546,1940061.4029380153,2672.4039748167193,612.9316814396118,375685.2461123897,21.438612918670128,11.636652915165909,135.41169106803923,6144.621177649719,2252.6124653630077,5074262.919108807,2.4250576354438955,3.0184679903807354,9.111149008953115,0.018938478079548144,0.09812084061854026,0.00962769936368898,0.14317562705592105,0.11835851938845113,0.01400873911182636,4.907683e-06,0.16244482,0.02638832,0.00018930851,0.14224361,0.020233244,29.527467058895624,17.08433418948372,291.8744746979623
NEFFEX - Change [Copyright Free] No.219 (128kbit_AAC).m4a,[95.703125],86262,1078.275,0.3451285,0.31858167,0.10149428,0.41826847,0.3067979,0.09412495,0.23905647,0.16181882,0.026185328,12.164758,127.69365,16305.669,-2.4777777,40.398922,1632.0729,0.0057220063,4.076459,16.617516,0.19856864,0.11749316,0.0138046425,2878.413227721366,1020.5701864162763,1041563.505401753,2854.0461299669028,447.8067576954137,200530.89223767896,23.137525900786034,11.022154135264111,121.48788178151975,6354.682407438201,1785.940146312111,3189582.2062093243,1.8862591817125243,2.5264123561893483,6.382759393506215,-0.014924692991719292,0.1492877251992587,0.022286824895169383,0.10447593665344428,0.08007676372525897,0.006412288088710951,-1.0912419e-06,0.16757604,0.02808173,-1.3023277e-05,0.12995331,0.016887864,25.037496598639457,14.593631573159492,212.97408249311758
NEFFEX - Collapse 😤 [Copyright Free] No.196 (128kbit_AAC).m4a,[117.45383523],146546,1274.3130434782609,0.47031206,0.294403,0.08667312,0.4147652,0.27508953,0.07567426,0.23868649,0.16236408,0.026362093,14.160583,125.82865,15832.849,5.4477544,35.393307,1252.686,0.0068153404,2.8885791,8.343889,0.22347195,0.111161135,0.012356798,2169.9032018411804,956.0419366221953,914016.1845803176,2493.1411501411817,533.0397399120292,284131.3643254837,21.767574521435012,12.148570583291583,147.58776721721762,4849.816507156419,2066.280921705092,4269516.847402446,2.50334133956406,3.0539127781349853,9.326383256456143,-0.01922181408522058,0.13178050335919303,0.017366101065602286,0.080814893031637,0.0678173972673149,0.00459919937211281,6.01788e-07,0.19056568,0.036315277,4.8108446e-05,0.10005956,0.010011915,29.589491077590456,16.957026138742364,287.5407354699917
NEFFEX - Coming For You 🔥 [Copyright Free] No.109 (128kbit_AAC).m4a,[135.99917763],180260,1287.5714285714287,0.3948954,0.29811057,0.08886992,0.39087817,0.29585946,0.087532826,0.22701912,0.17831334,0.03179565,6.418927,110.938034,12307.248,-0.2679903,45.54504,2074.3506,0.010009408,2.8606372,8.183245,0.13151707,0.10339051,0.010689597,2044.991060720918,1027.2442918973047,1055230.835235595,2323.190401685161,607.7394691283388,369347.2623363951,23.592965870897185,11.186087294554007,125.12854896138259,4345.727888644664,2190.292783363446,4797382.47685399,1.4611634400592188,2.041166621208449,4.166361175535517,0.002247543152883144,0.18110790512542313,0.03280007329891926,0.08277463174825851,0.06538020036956772,0.004274570600364823,2.0352022e-06,0.08991481,0.008084674,0.00040888105,0.11265134,0.012690325,29.89735017816651,17.320540727473286,300.00113109206086
NEFFEX - Crown 👑 [Copyright Free] No.15 (128kbit_AAC).m4a,[99.38401442],128396,1283.96,0.35398847,0.312083,0.0973958,0.39121002,0.3093179,0.095677555,0.22683379,0.17854907,0.031879768,10.342069,142.58354,20330.068,-3.2703905,45.81179,2098.7202,0.0072279894,3.9050164,15.249153,0.17890169,0.11670558,0.013620192,1869.4961351161767,1130.4342291961236,1277881.5465382342,2067.0328149566362,740.9111848978272,548949.3839067023,24.12978885995917,11.402193795520082,130.01002335059664,3827.8560201450027,2331.6975225754104,5436813.336784307,1.8673959341933548,2.637907437467793,6.9585556486478986,-0.01261182955846736,0.20401932154119265,0.04162388356212856,0.07521893291650542,0.06617480492619604,0.004379104807020099,1.1829624e-06,0.12695691,0.016118057,-0.0003245058,0.14731146,0.02170067,29.813492970521537,17.310725494061245,299.661217130742
NEFFEX - Enough 😤 [Copyright Free] No.137 (128kbit_AAC).m4a,[103.359375],122452,1236.888888888889,0.41827735,0.30439454,0.092656046,0.53596437,0.25914633,0.06715683,0.26113546,0.12305127,0.015141616,13.253244,123.63603,15285.868,2.4145267,38.247562,1462.876,0.0141668245,2.7269654,7.436341,0.21273015,0.11571093,0.013389019,2165.2244116301736,832.4275878868395,692935.689075102,2387.615442643443,587.6002133709728,345274.01075361273,22.60272524001467,11.076254543872054,122.6834147206463,4760.542046986866,1843.7532275505596,3399425.9641031055,2.452952168990962,3.1104063551184593,9.6746276939613,0.02411557239847554,0.0955496088397896,0.009129727749436798,0.08140974960090944,0.046644121184442305,0.0021756740410689393,-6.5930726e-06,0.16324316,0.026648328,-0.000110418434,0.12473699,0.015559316,28.720503905265808,16.33189861791756,266.73091246593754
NEFFEX - Fight Back [Official Video] No.37 (128kbit_AAC).m4a,[143.5546875],180740,1281.8439716312057,0.41146806,0.29693958,0.088173114,0.5157816,0.27200326,0.07398577,0.26115245,0.123015106,0.015132717,14.742756,90.95795,8273.349,-0.84733117,36.60703,1340.0745,0.009617112,2.9377837,8.630573,0.25086913,0.10325755,0.010662122,2593.749852074662,1030.5381158333278,1062008.8081853052,2375.4572463648396,489.55815424790694,239667.18639061745,21.733941286717137,11.131647017688888,123.91356532642192,5031.748740370429,1810.6318406829605,3278387.662494966,3.6077529165210205,4.274313551083682,18.269756332977593,-0.021765866930159607,0.0995054509149901,0.009901334761795505,0.13951087219427244,0.09335683994037074,0.008715499563652002,2.9139077e-05,0.1626242,0.02644663,0.00017412563,0.16565283,0.027440857,29.764358887763148,17.337993334994845,300.6060128843257
NEFFEX - Fight 👊 [Copyright Free] No.20 (128kbit_AAC).m4a,[107.66601562],129079,1241.1442307692307,0.42999223,0.29844484,0.08906932,0.4810359,0.27358747,0.0748501,0.25404242,0.13709769,0.018795777,15.818197,148.24062,21975.28,1.2848157,32.109676,1031.0312,0.011568682,2.977516,8.865601,0.2364283,0.12505193,0.015637984,2592.9498116925392,887.0978430670011,786942.5831741258,2556.084353978508,425.91098474420323,181400.1669257769,22.0612605719234,11.458298412105119,131.29260250085068,5420.567222571594,1697.1782559458836,2880414.032455511,3.163491341433066,3.840253928388627,14.747550234504281,-0.009379333911860074,0.10302680654270904,0.010614522866388794,0.12250228267705109,0.07016165149693036,0.004922657340776711,-1.023853e-06,0.16647129,0.027712692,-2.1458247e-05,0.15974987,0.02552002,28.819312750741325,16.68926044809815,278.5314143044533
NEFFEX - Free Me 💀 [Copyright Free] No.134 (152kbit_Opus).opus,[151.99908088],180340,1243.7241379310344,0.38670665,0.30795076,0.09483367,0.36666045,0.29276246,0.08570986,0.22394027,0.18216503,0.033184096,24.713043,188.02365,35352.895,3.9926693,34.54959,1193.6742,0.012105453,3.388449,11.481586,0.30478084,0.13402846,0.017963631,2311.6651335959964,1032.4185588242424,1065888.0806047255,2451.462424343458,540.1435295276535,291755.03249059117,22.58091052201532,10.890869221544412,118.61103240078339,4792.350187980723,2008.196448060715,4032852.974003672,3.4104551475337352,4.14210719585756,17.157052021974973,-0.00832405312876153,0.1624418845560267,0.026387365858113503,0.09253024169166021,0.07711304180462208,0.0059464212163613936,1.1565288e-05,0.25978822,0.06748992,-5.42959e-06,0.13245888,0.017545355,28.879218078035812,16.731274457087526,279.9355449583895
NEFFEX - Get Out My Way 😤 [Copyright Free] No.186 (152kbit_Opus).opus,[172.265625],201146,1234.0245398773006,0.41503763,0.3124534,0.097627126,0.54223055,0.27814737,0.07736596,0.25846437,0.12856711,0.016529502,21.10505,202.38326,40958.98,0.4787804,36.25625,1314.5155,0.010658467,3.627355,13.157705,0.2676242,0.14514498,0.021067066,2466.7705060202316,1115.137466614745,1243531.5694479519,2572.1361030615603,620.8937267809238,385509.01995590446,23.03672416346093,12.055467403655415,145.33429432059822,5366.013385784515,2122.1248789925244,4503414.002039037,2.6844730436137043,3.337175975331539,11.136743490330007,-0.03817526453145567,0.10335045975310404,0.01068131753117798,0.08805313346555728,0.0658876939150649,0.00434118820944528,2.092333e-05,0.18399134,0.033852812,3.5788491e-06,0.1845115,0.034044493,28.653993851119182,16.60710819238878,275.79604251370654
NEFFEX - Go Down Swinging 👊 [Copyright Free] No.131 (128kbit_AAC).m4a,[95.703125],120483,1281.7340425531916,0.44643697,0.30651376,0.09395068,0.47263342,0.27871096,0.077679805,0.24925902,0.14561342,0.021203268,19.940437,176.90831,31296.549,3.9466863,38.318905,1468.3385,0.0059088934,2.7803288,7.730228,0.25361076,0.15321304,0.023474237,1926.4387323238639,746.8706186402711,557815.7209881013,2212.3159550203454,554.9176099374267,307933.55381866614,22.618514571051318,11.461144586179216,131.35783522530517,4164.433151575803,1617.1566014111181,2615195.473487558,2.8794014165350568,3.946646251504982,15.576016634518325,0.007978981696280418,0.1322698183459274,0.017495304845264632,0.06807139488196594,0.04781082661924404,0.0022858751420154143,-1.0349755e-05,0.19347794,0.037433714,-0.0012461264,0.15674844,0.024570076,29.761806339557094,17.326420799179598,300.2048577102434
